19,3e-05
20,5e-05
21,0.00018
22,0.00027
23,0.00059
24,0.00111
25,0.00212
26,0.00401
27,0.00688
28,0.01222
29,0.02048
30,0.02996
31,0.0427
32,0.05792
33,0.07377
34,0.08619
35,0.09812
36,0.10361
37,0.10453
38,0.09486
39,0.08153
40,0.06525
41,0.04798
42,0.03156
43,0.01865
44,0.00926
45,0.00414
46,0.0015
47,0.00047
48,6e-05
