17,1
19,2
20,1
21,10
22,30
23,52
24,110
25,239
26,406
27,730
28,1159
29,1959
30,2964
31,4222
32,5602
33,7207
34,8772
35,9907
36,10414
37,10344
38,9576
39,8347
40,6496
41,4841
42,3250
43,1816
44,898
45,442
46,150
47,49
48,4
